"","ISO","year","value"
"954","BWA",1993,1826.40880613064
"955","BWA",1994,1828.17907620015
"956","BWA",1995,1923.28101893688
"957","BWA",1996,3039.43403179419
"958","BWA",1997,1839.53743589166
"959","BWA",1998,1590.41629771961
"960","BWA",1999,1426.13223021067
"961","BWA",2000,1191.50886694748
"962","BWA",2001,2192.43267057368
"963","BWA",2002,2016.56824049366
"964","BWA",2003,1389.64898491019
"965","BWA",2004,889.275611170798
"966","BWA",2005,959.26539285267
"967","BWA",2006,681.899544018864
"968","BWA",2007,809.935990459693
"969","BWA",2008,1393.01585190459
"970","BWA",2009,1042.73214072627
"971","BWA",2010,837.419679522433
"972","BWA",2011,720.857527830725
"973","BWA",2012,876.561669204091
"974","BWA",2013,NA
"975","BWA",2014,NA
"976","BWA",2015,NA
"977","BWA",2016,NA
"978","BWA",2017,NA
"979","CAF",2009,5.34477637324164
"980","CAF",2010,5.85752227341995
"981","CAF",2011,4.26048406409829
"982","CAF",2012,4.27447827497238
"983","CAF",2013,NA
"984","CAF",2014,NA
"985","CAF",2015,NA
"986","CAF",2016,NA
"987","CAF",2017,NA
"988","CAN",2007,9439.85878298041
"989","CAN",2008,9460.15458452307
"990","CAN",2009,5811.77894017575
"991","CAN",2010,NA
"992","CAN",2011,NA
"993","CAN",2012,NA
"994","CAN",2013,NA
"995","CAN",2014,NA
"996","CAN",2015,NA
"997","CAN",2016,NA
"998","CAN",2017,NA
"999","CHE",1990,NA
"1000","CHE",1991,56936.8335931356
"1001","CHE",1992,58720.9304214246
"1002","CHE",1993,58338.5429360105
"1003","CHE",1994,60677.6498026037
"1004","CHE",1995,59811.7188710035
"1005","CHE",1996,66871.0399904145
"1006","CHE",1997,63902.0340997498
"1007","CHE",1998,62712.6680520694
"1008","CHE",1999,63655.2552772884
"1009","CHE",2000,55038.650174882
"1010","CHE",2001,62513.1526170719
"1011","CHE",2002,63130.1825902002
"1012","CHE",2003,62092.8310618218
"1013","CHE",2004,66447.0491583976
"1014","CHE",2005,63573.0967884413
"1015","CHE",2006,62208.193313291
"1016","CHE",2007,51389.4918105109
"1017","CHE",2008,50193.8126020516
"1018","CHE",2009,69223.2446061736
"1019","CHE",2010,64386.6926313345
"1020","CHE",2011,60475.3223865626
"1021","CHE",2012,60219.96752339
"1022","CHE",2013,NA
"1023","CHE",2014,NA
"1024","CHE",2015,NA
"1025","CHE",2016,NA
"1026","CHE",2017,NA
"1027","CHL",1960,NA
"1028","CHL",1961,NA
"1029","CHL",1962,NA
"1030","CHL",1963,NA
"1031","CHL",1964,NA
"1032","CHL",1965,NA
"1033","CHL",1966,NA
"1034","CHL",1967,NA
"1035","CHL",1968,NA
"1036","CHL",1969,NA
"1037","CHL",1970,NA
"1038","CHL",1971,NA
"1039","CHL",1972,NA
"1040","CHL",1973,NA
"1041","CHL",1974,NA
"1042","CHL",1975,NA
"1043","CHL",1976,NA
"1044","CHL",1977,NA
"1045","CHL",1978,NA
"1046","CHL",1979,NA
"1047","CHL",1980,NA
"1048","CHL",1981,NA
"1049","CHL",1982,NA
"1050","CHL",1983,NA
"1051","CHL",1984,NA
"1052","CHL",1985,NA
"1053","CHL",1986,NA
"1054","CHL",1987,NA
"1055","CHL",1988,NA
"1056","CHL",1989,NA
"1057","CHL",1990,NA
"1058","CHL",1991,156.866486235955
"1059","CHL",1992,162.774002164012
"1060","CHL",1993,176.933676102651
"1061","CHL",1994,183.958474809581
"1062","CHL",1995,197.48750261661
"1063","CHL",1996,233.944713060632
"1064","CHL",1997,295.34935625834
"1065","CHL",1998,289.854424608639
"1066","CHL",1999,336.101985760561
"1067","CHL",2000,362.16742151914
"1068","CHL",2001,410.912254615076
"1069","CHL",2002,420.110069628129
"1070","CHL",2003,385.96169863266
"1071","CHL",2004,351.924157062061
"1072","CHL",2005,425.352711101417
"1073","CHL",2006,420.594243503046
"1074","CHL",2007,452.985672432748
"1075","CHL",2008,534.341900278685
"1076","CHL",2009,544.912512726943
"1077","CHL",2010,531.989140132873
"1078","CHL",2011,535.493613137437
"1079","CHL",2012,749.792868649738
"1080","CHL",2013,NA
"1081","CHL",2014,NA
"1082","CHL",2015,NA
"1083","CHL",2016,NA
"1084","CHL",2017,NA
"1085","CHN",1960,NA
"1086","CHN",1961,NA
"1087","CHN",1962,NA
"1088","CHN",1963,NA
"1089","CHN",1964,NA
"1090","CHN",1965,NA
"1091","CHN",1966,NA
"1092","CHN",1967,NA
"1093","CHN",1968,NA
"1094","CHN",1969,NA
"1095","CHN",1970,NA
"1096","CHN",1971,NA
"1097","CHN",1972,NA
"1098","CHN",1973,NA
"1099","CHN",1974,NA
"1100","CHN",1975,NA
"1101","CHN",1976,NA
"1102","CHN",1977,NA
"1103","CHN",1978,NA
"1104","CHN",1979,NA
"1105","CHN",1980,NA
"1106","CHN",1981,NA
"1107","CHN",1982,NA
"1108","CHN",1983,NA
"1109","CHN",1984,NA
"1110","CHN",1985,NA
"1111","CHN",1986,NA
"1112","CHN",1987,NA
"1113","CHN",1988,NA
"1114","CHN",1989,NA
"1115","CHN",1990,NA
"1116","CHN",1991,26.8794083775599
"1117","CHN",1992,27.4605964476013
"1118","CHN",1993,28.0004724333471
"1119","CHN",1994,28.3443110337626
"1120","CHN",1995,27.2221042275501
"1121","CHN",1996,31.2626072899045
"1122","CHN",1997,34.3586862423549
"1123","CHN",1998,52.9864397270695
"1124","CHN",1999,51.6782574821817
"1125","CHN",2000,59.7107864399561
"1126","CHN",2001,70.6141543930316
"1127","CHN",2002,77.3120091098312
"1128","CHN",2003,86.6536839526678
"1129","CHN",2004,110.592704323812
"1130","CHN",2005,116.373966724207
"1131","CHN",2006,151.774865371918
"1132","CHN",2007,165.31857485537
"1133","CHN",2008,216.284358805858
"1134","CHN",2009,445.214377951227
"1135","CHN",2010,469.462540987433
"1136","CHN",2011,499.224070746935
"1137","CHN",2012,613.134819306993
"1138","CHN",2013,NA
"1139","CHN",2014,NA
"1140","CHN",2015,NA
"1141","CHN",2016,NA
"1142","CHN",2017,NA
"1143","CIV",2008,26.7357926667317
"1144","CIV",2009,33.1409275655641
"1145","CIV",2010,36.6801631719659
"1146","CIV",2011,33.3858022411786
"1147","CIV",2012,82.8683301729912
"1148","CIV",2013,NA
"1149","CIV",2014,NA
"1150","CIV",2015,NA
"1151","CIV",2016,NA
"1152","CIV",2017,NA
"1153","CMR",1965,NA
"1154","CMR",1966,NA
"1155","CMR",1967,NA
"1156","CMR",1968,NA
"1157","CMR",1969,NA
"1158","CMR",1970,NA
"1159","CMR",1971,NA
"1160","CMR",1972,NA
"1161","CMR",1973,NA
"1162","CMR",1974,NA
"1163","CMR",1975,NA
"1164","CMR",1976,NA
"1165","CMR",1977,NA
"1166","CMR",1978,NA
"1167","CMR",1979,NA
"1168","CMR",1980,NA
"1169","CMR",1981,NA
"1170","CMR",1982,NA
"1171","CMR",1983,NA
"1172","CMR",1984,NA
"1173","CMR",1985,NA
"1174","CMR",1986,NA
"1175","CMR",1987,NA
"1176","CMR",1988,NA
"1177","CMR",1989,NA
"1178","CMR",1990,NA
"1179","CMR",1991,28.80164541961
"1180","CMR",1992,31.4070987143283
"1181","CMR",1993,23.3370414173453
"1182","CMR",1994,19.1803941584349
"1183","CMR",1995,15.2172253010934
"1184","CMR",1996,20.154376455654
"1185","CMR",1997,11.5994524863961
"1186","CMR",1998,12.9674575400632
"1187","CMR",1999,13.2012559737916
"1188","CMR",2000,14.0752648019343
"1189","CMR",2001,18.7977188843849
"1190","CMR",2002,19.477983767178
"1191","CMR",2003,20.7912848084483
"1192","CMR",2004,22.0158316268785
"1193","CMR",2005,22.8869888845502
"1194","CMR",2006,23.3756728851904
"1195","CMR",2007,NA
"1196","CMR",2008,NA
"1197","CMR",2009,NA
"1198","CMR",2010,NA
"1199","CMR",2011,NA
"1200","CMR",2012,NA
"1201","CMR",2013,NA
"1202","CMR",2014,NA
"1203","CMR",2015,NA
"1204","CMR",2016,NA
"1205","CMR",2017,NA
"1206","COD",1968,NA
"1207","COD",1969,NA
"1208","COD",1970,NA
"1209","COD",1971,NA
"1210","COD",1972,NA
"1211","COD",1973,NA
"1212","COD",1974,NA
"1213","COD",1975,NA
"1214","COD",1976,NA
"1215","COD",1977,NA
"1216","COD",1978,NA
"1217","COD",1979,NA
"1218","COD",1980,NA
"1219","COD",1981,NA
"1220","COD",1982,NA
"1221","COD",1983,NA
"1222","COD",1984,NA
"1223","COD",1985,NA
"1224","COD",1986,NA
"1225","COD",1987,NA
"1226","COD",1988,NA
"1227","COD",1989,NA
"1228","COD",1990,NA
"1229","COD",1991,NA
"1230","COD",1992,0.764731269426085
"1231","COD",1993,0.02473129129206
"1232","COD",1994,0.0560441947688691
"1233","COD",1995,0.0787869564215495
"1234","COD",1996,0.0247269783180959
"1235","COD",1997,0.170371058995665
"1236","COD",1998,19.2942096994495
"1237","COD",1999,5.24131290349799
"1238","COD",2000,1.28480038592737
"1239","COD",2001,0.40328089277417
"1240","COD",2002,0.452471619843948
"1241","COD",2003,1.48588500168996
"1242","COD",2004,0.703517787346125
"1243","COD",2005,1.03098906438465
"1244","COD",2006,1.44665525223135
"1245","COD",2007,2.50559103880346
"1246","COD",2008,NA
"1247","COD",2009,NA
"1248","COD",2010,NA
"1249","COD",2011,NA
"1250","COD",2012,NA
"1251","COD",2013,NA
"1252","COD",2014,NA
"1253","COD",2015,NA
"1254","COD",2016,NA
"1255","COD",2017,NA
"1256","COG",1960,NA
"1257","COG",1961,NA
"1258","COG",1962,NA
"1259","COG",1963,NA
"1260","COG",1964,NA
"1261","COG",1965,NA
"1262","COG",1966,NA
"1263","COG",1967,NA
"1264","COG",1968,NA
"1265","COG",1969,NA
"1266","COG",1970,NA
"1267","COG",1971,NA
"1268","COG",1972,NA
"1269","COG",1973,NA
"1270","COG",1974,NA
"1271","COG",1975,NA
"1272","COG",1976,NA
"1273","COG",1977,NA
"1274","COG",1978,NA
"1275","COG",1979,NA
"1276","COG",1980,NA
"1277","COG",1981,NA
"1278","COG",1982,NA
"1279","COG",1983,NA
"1280","COG",1984,NA
"1281","COG",1985,NA
"1282","COG",1986,NA
"1283","COG",1987,NA
"1284","COG",1988,NA
"1285","COG",1989,NA
"1286","COG",1990,NA
"1287","COG",1991,NA
"1288","COG",1992,0.227160365447914
"1289","COG",1993,0.618322374621723
"1290","COG",1994,0.222734069809012
"1291","COG",1995,14.087019161529
"1292","COG",1996,17.1091723798469
"1293","COG",1997,2.53226249655029
"1294","COG",1998,12.8314664760059
"1295","COG",1999,16.0353325072474
"1296","COG",2000,15.1060859767863
"1297","COG",2001,22.7870726586331
"1298","COG",2002,28.2942133703003
"1299","COG",2003,33.9485649975532
"1300","COG",2004,48.7098604268788
"1301","COG",2005,53.2125628069265
"1302","COG",2006,NA
"1303","COG",2007,NA
"1304","COG",2008,NA
"1305","COG",2009,NA
"1306","COG",2010,NA
"1307","COG",2011,NA
"1308","COG",2012,NA
"1309","COG",2013,NA
"1310","COG",2014,NA
"1311","COG",2015,NA
"1312","COG",2016,NA
"1313","COG",2017,NA
"1314","COL",1965,NA
"1315","COL",1966,NA
"1316","COL",1967,NA
"1317","COL",1968,NA
"1318","COL",1969,NA
"1319","COL",1970,NA
"1320","COL",1971,NA
"1321","COL",1972,NA
"1322","COL",1973,NA
"1323","COL",1974,NA
"1324","COL",1975,NA
"1325","COL",1976,NA
"1326","COL",1977,NA
"1327","COL",1978,NA
"1328","COL",1979,NA
"1329","COL",1980,NA
"1330","COL",1981,NA
"1331","COL",1982,NA
"1332","COL",1983,NA
"1333","COL",1984,NA
"1334","COL",1985,NA
"1335","COL",1986,NA
"1336","COL",1987,NA
"1337","COL",1988,NA
"1338","COL",1989,NA
"1339","COL",1990,NA
"1340","COL",1991,178.63740493041
"1341","COL",1992,183.1301589495
"1342","COL",1993,217.400372176464
"1343","COL",1994,84.0668505620521
"1344","COL",1995,84.9614591491493
"1345","COL",1996,89.2753221042015
"1346","COL",1997,119.91104122098
"1347","COL",1998,104.679525595313
"1348","COL",1999,94.9610992138338
"1349","COL",2000,82.3340290015327
"1350","COL",2001,68.4474977396456
"1351","COL",2002,68.4053858387247
"1352","COL",2003,59.383410268446
"1353","COL",2004,60.0869050849855
"1354","COL",2005,57.7448132192164
"1355","COL",2006,79.3390609752723
"1356","COL",2007,140.388401025904
"1357","COL",2008,202.785080815423
"1358","COL",2009,136.391393803679
"1359","COL",2010,146.198177124541
"1360","COL",2011,143.410896032399
"1361","COL",2012,NA
"1362","COL",2013,NA
"1363","COL",2014,NA
"1364","COL",2015,NA
"1365","COL",2016,NA
"1366","COL",2017,NA
"1367","COM",1980,NA
"1368","COM",1981,NA
"1369","COM",1982,NA
"1370","COM",1983,NA
"1371","COM",1984,NA
"1372","COM",1985,NA
"1373","COM",1986,NA
"1374","COM",1987,NA
"1375","COM",1988,NA
"1376","COM",1989,NA
"1377","COM",1990,NA
"1378","COM",1991,NA
"1379","COM",1992,NA
"1380","COM",1993,NA
"1381","COM",1994,NA
"1382","COM",1995,NA
"1383","COM",1996,NA
"1384","COM",1997,NA
"1385","COM",1998,NA
"1386","COM",1999,NA
"1387","COM",2000,NA
"1388","COM",2001,NA
"1389","COM",2002,NA
"1390","COM",2003,NA
"1391","COM",2004,NA
"1392","COM",2005,NA
"1393","COM",2006,NA
"1394","COM",2007,NA
"1395","COM",2008,NA
"1396","COM",2009,NA
"1397","COM",2010,NA
"1398","COM",2011,NA
"1399","COM",2012,NA
"1400","COM",2013,NA
"1401","COM",2014,NA
"1402","COM",2015,NA
"1403","COM",2016,NA
"1404","COM",2017,NA
"1405","CPV",1980,NA
"1406","CPV",1981,NA
"1407","CPV",1982,NA
"1408","CPV",1983,NA
"1409","CPV",1984,NA
"1410","CPV",1985,NA
"1411","CPV",1986,NA
"1412","CPV",1987,NA
"1413","CPV",1988,NA
"1414","CPV",1989,NA
"1415","CPV",1990,NA
"1416","CPV",1991,NA
"1417","CPV",1992,NA
"1418","CPV",1993,48.4679049187577
"1419","CPV",1994,38.3757962363312
"1420","CPV",1995,18.3189344619069
"1421","CPV",1996,17.2606202156084
"1422","CPV",1997,33.2818838194015
"1423","CPV",1998,27.1252044800694
"1424","CPV",1999,89.9367431390999
"1425","CPV",2000,119.586259371562
"1426","CPV",2001,101.389009983126
"1427","CPV",2002,104.110978510946
"1428","CPV",2003,101.418323837956
"1429","CPV",2004,104.827119896673
"1430","CPV",2005,109.421451047353
"1431","CPV",2006,109.826758489464
"1432","CPV",2007,112.315655197176
"1433","CPV",2008,111.442333240415
"1434","CPV",2009,139.249052822446
"1435","CPV",2010,NA
"1436","CPV",2011,NA
"1437","CPV",2012,NA
"1438","CPV",2013,NA
"1439","CPV",2014,NA
"1440","CPV",2015,NA
"1441","CPV",2016,NA
"1442","CPV",2017,NA
"1443","CRI",1960,NA
